Adromischus_alstonii,5
Adromischus_bicolor,5
Adromischus_caryophyllaceus,5
Adromischus_cooperi,5
Adromischus_cristatus,5
Adromischus_diabolicus,5
Adromischus_fallax,5
Adromischus_filicaulis,5
Adromischus_hemisphaericus,5
Adromischus_humilis,5
Adromischus_inamoenus,5
Adromischus_leucophyllus,5
Adromischus_liebenbergii,5
Adromischus_maculatus,5
Adromischus_mammillaris,5
Adromischus_marianiae,5
Adromischus_maximus,5
Adromischus_montium-klinghardtii,5
Adromischus_nanus,5
Adromischus_phillipsiae,5
Adromischus_roaneanus,5
Adromischus_schuldtianus,5
Adromischus_sphenophyllus,5
Adromischus_subdistichus,5
Adromischus_subviridis,5
Adromischus_triflorus,5
Adromischus_trigynus,5
Adromischus_umbraticola,5
Aeonium_aizoon,1
Aeonium_appendiculatum,1
Aeonium_arboreum,1
Aeonium_aureum,1
Aeonium_balsamiferum,1
Aeonium_caespitosum,1
Aeonium_canariense,1
Aeonium_castello-paviae,1
Aeonium_ciliatum,1
Aeonium_cuneatum,1
Aeonium_davidbramwellii,1
Aeonium_decorum,1
Aeonium_diplocyclum,1
Aeonium_dodrantale,1
Aeonium_dodrantalis,1
Aeonium_glandulosum,1
Aeonium_glutinosum,1
Aeonium_gomerense,1
Aeonium_goochiae,1
Aeonium_haworthii,1
Aeonium_hierrense,1
Aeonium_korneliuslemsii,2
Aeonium_lancerottense,1
Aeonium_leucoblepharum,1
Aeonium_lindleyi,1
Aeonium_nobile,1
Aeonium_percarneum,1
Aeonium_pseudourbicum,1
Aeonium_rubrolineatum,1
Aeonium_saundersii,1
Aeonium_sedifolium,1
Aeonium_simsii,1
Aeonium_smithii,1
Aeonium_spathulatum,1
Aeonium_subplanum,1
Aeonium_tabuliforme,2
Aeonium_undulatum,1
Aeonium_urbicum,1
Aeonium_valverdense,1
Afrovivella_semiensis,1
Aichryson_bethencourtianum,1
Aichryson_bituminosum,1
Aichryson_bollei,1
Aichryson_brevipetalum,1
Aichryson_divaricatum,1
Aichryson_dumosum,1
Aichryson_gonzalezhernandezii,1
Aichryson_laxum,1
Aichryson_pachycaulon,1
Aichryson_palmense,3
Aichryson_parlatorei,2
Aichryson_porphyrogennetos,3
Aichryson_punctatum,6
Aichryson_tortuosum,5
Aichryson_villosum,6
Altingia_chinensis,3
Altingia_excelsa,3
Altingia_gracilipes,0
Altingia_siamensis,3
Aphanopetalum_clematideum,3
Aphanopetalum_resinosum,3
Astilbe_biternata,6
Astilbe_chinensis,3
Astilbe_formosa,6
Astilbe_fujisanensis,3
Astilbe_grandis,3
Astilbe_hachijoensis,6
Astilbe_japonica,6
Astilbe_longicarpa,0
Astilbe_macrocarpa,3
Astilbe_macroflora,3
Astilbe_microphylla,3
Astilbe_odontophylla,3
Astilbe_papuana,3
Astilbe_philippinensis,3
Astilbe_platyphylla,0
Astilbe_rivularis,0
Astilbe_rubra,0
Astilbe_shikokiana,3
Astilbe_simplicifolia,0
Astilbe_thunbergii,3
Astilboides_tabularis,4
Bensoniella_oregona,4
Bergenia_ciliata,3
Bergenia_crassifolia,0
Bergenia_emeiensis,0
Bergenia_pacifica,3
Bergenia_pacumbis,0
Bergenia_purpurascens,0
Bergenia_stracheyi,0
Bergenia_tianquanensis,1
Bolandra_californica,0
Bolandra_oregana,1
Boykinia_aconitifolia,0
Boykinia_intermedia,3
Boykinia_lycoctonifolia,0
Boykinia_major,2
Boykinia_occidentalis,3
Boykinia_richardsonii,3
Boykinia_rotundifolia,0
Cascadia_nuttallii,0
Cercidiphyllum_japonicum,0
Cercidiphyllum_magnificum,4
Choristylis_rhamnoides,3
Chrysosplenium_absconditicapsulum,4
Chrysosplenium_album,3
